track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0d62apv4cW6273DLjxUAoB,Akatu;Grupo Revelação,"Encontro de Gerações, Vol. 03 (Ao Vivo)",Ninguém É Dono de Ninguém - Ao Vivo,41,96665,False,0.589,0.625,2,-7.727,0,0.115,0.491,0.0,0.0864,0.711,103.509,4,Latin
6VwqM0vXcDyQZFwcmi0viG,Brytiago;Darell,Perreo Tenebroso Vol. 1,Olvidando,0,229013,False,0.767,0.672,2,-4.455,0,0.182,0.12,6.18e-05,0.695,0.585,171.996,4,Latin
4kpvXsiYJrJo7STv6AkQnE,Esko Rahkonen,(MM) Syvä kuin meri,Kotiseutu Pohjolassa,24,218466,False,0.498,0.55,3,-8.219,0,0.0296,0.536,0.0,0.167,0.576,106.896,3,Latin
1nocRtwyNPVtGcIJqfgdzZ,Camilo;Pedro Capó,Tutu,Tutu,69,178613,False,0.731,0.832,9,-2.592,1,0.0503,0.273,0.0,0.0665,0.94,146.013,4,Latin
3Rt6jQDnpTDBLRajsX8Fux,Isusko;Sbrv,Preludio,Mi Música Mis Normas,27,176575,False,0.779,0.854,7,-6.821,1,0.341,0.316,0.0,0.298,0.719,140.074,4,Latin
6EBpZveXzC6YcqpevNF1gq,Tango Negro Trio;Juan Carlos Caceres,No me rompas las bolas,Toca tango,16,173786,False,0.755,0.445,10,-9.359,0,0.203,0.742,8.86e-05,0.0769,0.662,108.408,4,Latin
5yX3FXiX1QOIC7Cd7DwSkQ,Pablo,Gênio da Latinha,Como É Que Cancela,51,190162,False,0.649,0.666,11,-4.871,0,0.0706,0.404,0.0,0.302,0.783,131.812,4,Latin
010LzZsO4eqQUdUv1f1y9m,Gabriel Elias;Vitor Kley,Música Pra.curar Brasileira,Somos Instantes,44,225877,False,0.527,0.647,9,-6.314,1,0.038,0.312,0.0,0.119,0.573,78.026,4,Latin
64yiFscllWLU43qnEKLQ2S,Brock Ansiolitiko,Ver-S.O.S,Desconectando el corazón,31,186086,False,0.603,0.521,7,-7.215,1,0.0647,0.929,8.49e-05,0.114,0.506,97.2,4,Latin
7c536eoZEGxShhS64wmZfH,Vitor Fernandes;Wesley Safadão,Bebe Vem Me Procurar (Feat Wesley safadão),Bebe Vem Me Procurar (Feat Wesley Safadão),42,140625,False,0.748,0.842,5,-4.839,0,0.0768,0.367,0.0,0.064,0.952,168.061,4,Latin
4aZ3Q0c3BJtj59wHXZAk8e,Kid Abelha,2 é Demais,Como eu quero,45,273426,False,0.696,0.553,9,-12.287,0,0.0323,0.623,0.0343,0.119,0.459,127.934,4,Latin
57n605a9nDDzchHanKhP0u,Lucas Lucco,O Destino (Bonus Track Version),11 Vidas,45,189893,False,0.624,0.622,7,-5.78,1,0.03,0.804,0.0,0.155,0.457,140.021,4,Latin
62JASMwWszQSm2lZaKvaa1,Lori Meyers,En La Espiral,Siempre Brilla El Sol,56,219066,False,0.484,0.711,8,-5.172,0,0.0331,0.062,0.00358,0.106,0.715,171.939,4,Latin
79HByRjsvQLvsZtkc2CHGa,Natalia Jiménez,Creo en Mi,Mariposas,30,196080,False,0.732,0.806,8,-4.758,1,0.0314,0.00522,0.0,0.0907,0.601,129.982,4,Latin
3NeIv5vFoKByUnjMjMQVEc,Mart'nália,Menino do Rio,Boto Meu Povo Na Rua,43,220093,False,0.812,0.559,2,-10.124,1,0.093,0.65,0.0368,0.111,0.762,90.794,4,Latin
7qukgUf5XR8WsMUbBCbuHG,Calcinha Preta;Gusttavo Lima,CP 25 Anos (Ao Vivo em Aracaju),Um Degrau na Escada - Ao Vivo,41,260620,False,0.488,0.893,4,-4.656,1,0.0995,0.293,0.0,0.823,0.363,169.999,4,Latin
1Px7xuvKUtX8ctQl2tcjZz,Jhayco;Anuel AA,Clásicos de ahora: Perreo,Ley Seca,0,263666,False,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,Latin
2jDB0v6IzV5srrC4WU4xb4,Rafael Lechowski,Quarcissus: El Arte de Desamar (Obra Completa),Acto I: La Traición,31,953946,False,0.494,0.517,9,-10.936,0,0.391,0.61,0.0,0.121,0.602,76.707,4,Latin
4nWxif1dt6FCg4GFZcPIbO,Walkyria Santos;Taty Girl,Amor Sacana (Ao Vivo),Amor Sacana - Ao Vivo,43,176576,False,0.609,0.823,5,-4.601,0,0.0305,0.523,5.9e-05,0.827,0.541,127.943,4,Latin
6k0rozlo2pjajMJSV26YUE,Jhayco;Tainy,Halloween 2022 Perreo Vol. 1,Imaginaste,3,198613,False,0.777,0.663,6,-5.799,1,0.244,0.11,0.0,0.302,0.583,179.971,4,Latin
2ueWCiQRtVdj5pSs87CDla,Alvaro Diaz;Feid;Tainy,FELIZ CUMPLEAÑOS,Llori Pari,1,215026,False,0.602,0.573,5,-7.388,1,0.0518,0.282,0.0,0.0854,0.319,174.048,4,Latin
6DXLO8LndZMVOHM0wNbpzg,Don Omar;Lucenzo,Meet The Orphans,Danza Kuduro,74,198786,False,0.699,0.917,0,-4.897,1,0.115,0.078,0.0,0.065,0.889,130.04,4,Latin
5kcameNhkFMVPRcOALb979,Liniker,Barato Total,Barato Total,41,244235,False,0.557,0.387,2,-11.601,1,0.0448,0.632,0.0389,0.104,0.867,84.397,4,Latin
23zmMwD99ROi9yhxqMxWil,João Bosco & Vinicius;Matheus,Segunda Taça (Ao Vivo),Segunda Taça - Ao Vivo,56,180346,False,0.61,0.867,9,-3.94,1,0.176,0.471,0.0,0.83,0.717,81.023,4,Latin
5I0cjHs6AmHbp2ivVhdgCT,Feid,Reggaeton Mix Perreito,Normal,2,171880,True,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,Latin
6WRAT99PciJ4p8ZaOeMIZH,Михаил Вавич,Золотой фонд 19го века,Ночи безумные,0,170053,False,0.211,0.488,10,-7.149,1,0.0425,0.993,0.188,0.215,0.208,78.623,3,Latin
38Uq4auvCzFYWtYjLeB5xz,KAROL G,El perreo es el futuro,BICHOTA,0,178946,True,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,4,Latin
60T1wa5jdP7KXOp8nBAqsS,Kemuel,Infinito,Infinito,45,336000,False,0.402,0.488,1,-11.916,1,0.0379,0.0061,1.34e-06,0.575,0.216,140.018,4,Latin
3xpTUiMi6HdL0dWEKQdUTT,Mon Laferte;Enrique Bunbury,noches de lluvia,Mi Buen Amor,0,227586,False,0.403,0.533,7,-4.633,1,0.0271,0.589,5.01e-06,0.136,0.283,98.741,3,Latin
085Mj3Rty0GiYhaCvbK5TO,Josimar y Su Yambú,Pienso en Ti,La Llamada de Mi Ex,28,252052,False,0.756,0.831,10,-5.639,1,0.0347,0.343,3.14e-05,0.0596,0.965,91.979,4,Latin
5LpyVD81GEyO9GNLsNI7QU,Jhayco;Bad Bunny,El perreo es el futuro,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,Latin
2glHa45C34JKLxAgYmTJSE,Amado Batista,Em Casa,Se Não For Por Amor,44,250252,False,0.596,0.662,5,-5.158,1,0.0264,0.227,0.0,0.106,0.427,138.14,4,Latin
4314LW5253Jja088tJ8AOp,Asas Livres,Asas Livres & Pablo: Retrô (Ao Vivo),Voa Livre,37,159973,False,0.764,0.533,0,-9.202,1,0.0333,0.0277,0.000136,0.232,0.703,126.455,4,Latin
7BHsyBZDLiAzZ9rMCfY9I4,Pixote,"Pixote House Music, EP 01 (Ao Vivo)",Você Pode / Você Não Sabe Voltar - Ao Vivo,43,259815,False,0.669,0.729,7,-6.699,1,0.0588,0.535,0.0,0.759,0.749,88.009,4,Latin
78rJR1WX6TD1TkoXJ2CQGz,Aldair Playboy,Pra Ouvir no Paredão,Ô Neguinha,54,180796,False,0.788,0.775,4,-1.776,1,0.0331,0.577,0.0194,0.0506,0.942,130.012,4,Latin
7k4t7uLgtOxPwTpFmtJNTY,KAROL G;Nicki Minaj,Tusa,Tusa,78,200960,False,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4,Latin
7c5gFNt49WZ1vHbVHT13Yz,Don Omar;Lucenzo,Summer Sweat,Danza Kuduro,2,198786,False,0.7,0.917,0,-4.897,1,0.115,0.0773,0.0,0.065,0.888,130.04,4,Latin
6087zQEvQopjLV4Nzau43H,Wilson Simonal,Retratos,Sá Marina,43,201360,False,0.582,0.5,11,-10.947,0,0.0307,0.553,0.0,0.122,0.719,118.894,4,Latin
4kW0cBnz4yS6cbFMpVtYYO,KAROL G,Feliz Cumpleaños con Perreo,"Ay, DiOs Mío!",1,189840,False,0.715,0.706,11,-4.423,1,0.195,0.496,0.00134,0.106,0.522,179.997,4,Latin
2uUlt61KHLLEvJaDn72V6w,Adriana Varela,Tangos de Lengue,Anclao en París,23,134931,False,0.673,0.313,9,-10.965,1,0.0729,0.586,0.0,0.0885,0.578,119.588,4,Latin
4LvYquU4UExvNblt5UDwS6,Edson & Hudson,Eu E Você De Novo (Ao Vivo),Não Deixo Não / Incidental: Vá Pro Inferno Com Seu Amor - Ao Vivo,44,161280,False,0.65,0.885,0,-3.337,1,0.0374,0.121,0.0,0.65,0.489,104.94,4,Latin
2wTLbEnuUpV2QMt4XUVxxu,Erpeche,Doblando la Dosis,Aire Ke Respiro,59,189727,False,0.715,0.945,4,-3.964,1,0.0842,0.0196,1.08e-06,0.027,0.924,102.006,4,Latin
6Sq7ltF9Qa7SNFBsV5Cogx,Bad Bunny;Chencho Corleone,Un Verano Sin Ti,Me Porto Bonito,97,178567,True,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,4,Latin
0p36ZWBIIzWLteeyWdiGym,Roberto Goyeneche;Orquesta Tipica Porteña,Maestros Del Tango,Cafetín de Buenos Aires (with Orquesta Tipica Porteña),17,184733,False,0.474,0.444,2,-8.896,1,0.0544,0.768,0.0,0.127,0.441,103.051,4,Latin
2sZzEKY3DxpY8V87SuYoU2,Ozuna,OzuTochi,Favorita,64,208133,False,0.783,0.489,0,-4.853,0,0.0956,0.141,0.00915,0.303,0.732,170.003,4,Latin
39tI78Hw9SxwaHh32EZW5o,Criolo;Milton Nascimento,Sobre Viver,Me Corte na Boca do Céu a Morte Não Pede Perdão,44,257146,False,0.428,0.3,11,-10.214,0,0.157,0.638,5.18e-05,0.0987,0.278,81.403,4,Latin
13cXJfRZBlcLxsWRnooH3j,Son By Four,Católico Soy,Soldado,29,281266,False,0.627,0.73,0,-6.775,1,0.0458,0.342,0.0,0.0751,0.242,114.987,4,Latin
29bZ3bs505KcwIVqWFOPBS,J Balvin;Bad Bunny,Clásicos de ahora: Perreo,LA CANCIÓN,0,242573,False,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4,Latin
4SafR3a8senZ2r65hZWMKN,El Último De La Fila,Insurreccion (En Directo),Insurreccion (En Directo),59,134200,False,0.491,0.954,0,-4.007,1,0.0881,0.112,0.000282,0.98,0.606,136.198,4,Latin
6gmFdoC3yMlRAfI0TmjUF9,Brasas do Forró,25 Anos de Brasas (Ao Vivo),Todo Tempo É Pouco pra Te Amar - Ao Vivo,48,109253,False,0.556,0.842,0,-9.091,1,0.0478,0.222,0.0,0.751,0.771,131.854,4,Latin
6zEgnpM0qYmHLDnh8WPejL,J Balvin,Colores,Amarillo,68,157733,False,0.641,0.857,1,-5.725,0,0.301,0.013,0.00534,0.0695,0.961,122.728,5,Latin
7wmIhVA7yo1GqVyvK0TQK3,Los Bunkers;Manuel García,Rock un sentimiento vol. I,Al Final De Este Viaje En La Vida,0,203146,False,0.512,0.607,9,-5.289,1,0.0304,0.205,0.0,0.29,0.668,63.25,4,Latin
7nWVOe4ZuPLOBORyGSvAO2,Mr. Dan,#Experi White (Ao vivo),Seja bem-vinda - Ao vivo,41,198220,False,0.471,0.456,5,-11.264,0,0.0654,0.24,0.0,0.478,0.379,124.682,4,Latin
3QFlqpEXLKXpU56dENcuiy,Don Omar,Esto me suena a Farra,Dale Don Dale,1,212413,False,0.831,0.818,2,-7.827,1,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4,Latin
04kUx3ZqhMfJPF0bLJw1FO,Lulu Santos,Lulu Santos Toca + Lulu Ao Vivo,Como uma Onda - Ao Vivo,42,204213,False,0.64,0.676,8,-14.619,0,0.0465,0.333,0.0093,0.707,0.468,110.997,4,Latin
0V9EiNRyvSlFbr6wnS3dyF,"Группа ""Загадка""",Коллекция застольной песни. Сулико,Огней так много золотых,0,192866,False,0.417,0.237,4,-9.193,0,0.0302,0.811,0.0,0.255,0.294,116.073,4,Latin
1gbOBdipuStCIJapaL5iZ4,Leonardo;Eduardo Costa,Leonardo e Eduardo Costa no Cabaré (Ao Vivo),De Igual Pra Igual - Ao Vivo,44,226013,False,0.569,0.676,5,-5.988,1,0.0316,0.441,0.0,0.98,0.568,100.033,4,Latin
1m1H95WBClrt9286hxVryw,Turma do Pagode,Mania do Brasil (Ao Vivo),Coincidência - Ao Vivo,43,159813,False,0.558,0.774,1,-6.67,0,0.0659,0.599,0.0,0.965,0.645,163.965,4,Latin
3Qz9U818hhJTrK169zY9NL,Grupo Niche,La navidad es todo aquello que nos hace recordar...,Cali Pachanguero,0,244200,False,0.655,0.728,0,-11.714,0,0.0321,0.752,0.00188,0.609,0.966,96.385,4,Latin
0ARSW28AQiAWt1frDQPrR2,Willie Gonzalez,Intimo Y Sensual,Abrazame,27,297404,False,0.654,0.884,1,-7.001,1,0.0394,0.421,0.000282,0.0857,0.784,167.282,4,Latin
15pzh2n3zE4RzqXVVA8P6k,Ariel Ardit;Orquesta Tipica,A los Cantores (En Vivo),Esta Noche de Luna - En Vivo,17,256240,False,0.488,0.421,10,-6.73,1,0.0463,0.815,0.0,0.849,0.375,118.476,4,Latin
77AAzPYU8BzH1706odR9WR,Wisin & Yandel,Halloween 2022 Perreo Vol. 5,Sexy Movimiento,0,211920,False,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,Latin
3iTgKW7MWI0M0acyEoQXds,KAROL G;Bad Bunny;Quavo,Halloween 2022 Perreo Vol. 4,Ahora Me Llama - Remix,2,251786,False,0.668,0.613,0,-7.05,0,0.0421,0.0433,4.42e-05,0.139,0.219,135.036,4,Latin
7dKqJB09t92xID0Hw4ycMt,Paula Koops,Línea 7,Línea 7,57,175481,False,0.588,0.937,2,-4.307,1,0.0545,0.00262,0.00149,0.347,0.843,165.896,4,Latin
6S1G1YciJfoW5wRzMio6Ll,Agnes Nunes;Neo Beats,Hiroshima,Hiroshima,41,216033,False,0.698,0.358,2,-9.843,0,0.151,0.396,0.0,0.356,0.3,107.052,4,Latin
4HzqWEdAbzcVFDv0pvxV4w,Maluma,Sobrio,Sobrio,81,201180,False,0.762,0.77,5,-2.758,1,0.223,0.138,0.0,0.15,0.631,177.998,4,Latin
0jHlrBGrcXDQEpdi2ZEYtU,Francisco Canaro;Quinteto Pirincho,Reliquias Porteñas,El Firulete,18,148626,False,0.74,0.612,9,-5.92,1,0.104,0.847,0.665,0.101,0.767,87.262,4,Latin
0kQuNmcgymh1RlwiCc3hIc,Adriana Varela,Toda Mi Vida,Maquillaje,17,202906,False,0.685,0.15,2,-10.604,0,0.0549,0.934,0.0,0.133,0.444,107.254,3,Latin
0OoPk96TtCA3gNFT3jfime,O Rappa,Nunca Tem Fim (Standard),O horizonte é logo alí,42,228080,False,0.497,0.917,10,-4.996,0,0.0843,0.00753,0.000652,0.198,0.645,159.968,4,Latin
6XxlkJoG27PoHx1qH8X3j7,Chico Buarque,Caravanas,A Moça do Sonho,39,166613,False,0.444,0.181,11,-10.341,0,0.0376,0.899,0.0,0.181,0.306,128.882,3,Latin
03Jgntvn5xCgYgzfqyye6a,Frankie Ruiz,Ritmo Bonito,Desnúdate Mujer,0,289373,False,0.661,0.849,7,-4.315,1,0.033,0.355,1.22e-05,0.31,0.931,99.266,4,Latin
1aKSNq3Skm9MIIksjx5bFy,Charlie Brown Jr.,De 1997 A 2007,Vícios E Virtudes - Ao Vivo,51,189413,False,0.378,0.916,8,-7.516,1,0.0921,0.024,0.000381,0.988,0.622,93.065,4,Latin
0lO1TVzPyfdf3r9EDmsuFW,Circuito Musical,Minha Paz Que É Você (Ao Vivo),Sonho de Amor - Ao Vivo,43,196522,False,0.622,0.954,10,-5.324,0,0.0558,0.256,0.0,0.371,0.854,97.504,4,Latin
1XOoxrHEwBrh6NxGEDYN7z,Sergei Lemeshev,Сергей Лемешев. 20 золотых песен,Я тебе ничего не скажу,0,188333,False,0.334,0.0405,5,-24.064,0,0.0426,0.991,0.000318,0.176,0.0625,94.957,3,Latin
0YncLzIpesBn75HohrY3Q8,Iguinho e Lulinha,Simbora pra Vaquejada,Filha do Patrão,42,192500,False,0.616,0.891,11,-4.123,0,0.0486,0.18,0.0,0.0909,0.835,133.026,4,Latin
48AJSd42lXpicsGqcgopof,Daddy Yankee;Bad Bunny,LEGENDADDY,X ÚLTIMA VEZ,85,192477,True,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,Latin
73RnyZF7SsGjspF8TpHHBu,Gelena Velikanova,Первая встреча (2022 Remastered),Пичирильо - 2022 Remastered,0,148055,False,0.81,0.364,5,-9.221,1,0.11,0.882,1.83e-05,0.276,0.966,126.3,4,Latin
17FkpdMt5cnKMPqlCVm8yF,Kevin Roldan,Esto me suena a Farra,PPP,0,129332,False,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,Latin
3FISJLFuU9GHZ0mEf1tGOJ,Kevi Jonny,Verão 2021,Só Pensando em Você,42,255268,False,0.79,0.608,0,-4.38,0,0.0378,0.509,0.0,0.543,0.741,136.917,4,Latin
0RT1X76cYO41KfLz1bIofg,Lucio Demare,"Tangos para Aficionados, Vol. 1",Malena,0,175200,False,0.63,0.298,2,-11.179,1,0.0455,0.861,9.62e-06,0.314,0.917,126.043,4,Latin
2wDOH5jCd3kN7Hj3eTvtfr,Amores Tangos;Julia Zenko,Fronterabierta,Nada,19,223166,False,0.408,0.316,5,-12.107,1,0.0441,0.676,0.0,0.173,0.343,79.34,1,Latin
3pJzQIR4VlvxO7sKhlLE9l,Jorge Aragão,Samba Social Clube Vol. 1,O Mar Serenou - Live,36,167230,False,0.461,0.586,5,-11.824,1,0.0705,0.736,0.000703,0.631,0.684,91.57,4,Latin
1iWdGA4dkmnB44OoE8FXsS,Salgadinho;Vitinho,Casa do Salgado #4 - Levemente Apaixonado,Casa do Salgado #4 - Levemente Apaixonado,43,212696,False,0.558,0.559,2,-8.494,1,0.0345,0.762,4.05e-06,0.205,0.89,149.946,4,Latin
3u2z86ZGcecgnAahkmjrE3,Tito Nieves,Ritmo Bonito,Tuyo,0,292653,False,0.812,0.589,3,-8.713,1,0.0362,0.522,0.0,0.0607,0.916,104.023,4,Latin
3oPdrY1seeGoECEloyBS0U,Maelo Ruiz,Puro Corazón,Aroma De Mujer,30,283600,False,0.737,0.733,2,-8.514,1,0.0385,0.406,6.24e-06,0.0599,0.827,86.956,4,Latin
1zOFxoWdjfJsBkG8qBOAil,Sorriso Maroto,Como Antigamente (Ao Vivo),Não Fui Homem Pra Te Merecer - Ao Vivo,43,230750,False,0.66,0.607,7,-6.714,1,0.0317,0.816,0.0,0.177,0.718,139.941,4,Latin
78M5fNninPiPRjYM0T32ji,Frank Aguiar,Prenda Minha,Prenda (Tô Feito Um Bode),44,222813,False,0.411,0.564,1,-7.516,0,0.0339,0.654,0.0,0.314,0.639,141.662,4,Latin
3sc8Faubr986Pkb27gfJat,Jhayco;J Balvin;Bad Bunny,Esto me suena a Farra,No Me Conoce - Remix,1,309120,False,0.804,0.786,10,-3.837,0,0.0735,0.144,0.0,0.0928,0.575,91.992,4,Latin
3gZdKSc7nIRAj1MgGcGDQP,Ivan Petrov;Chorus of the Bolshoi Theatre,Eugene Onegin,"Tchaikovsky: Eugene Onegin: Dyevitsi, krasavitsi - Act One",0,183466,False,0.384,0.134,9,-20.039,1,0.0369,0.992,0.000493,0.0824,0.123,106.939,3,Latin
6Fw0I1fDME2xFSmjAwgVxJ,Los Hermanos,Ventura,Um Par,40,177813,False,0.647,0.691,1,-5.49,0,0.0288,0.307,0.000122,0.118,0.921,143.056,4,Latin
5VNrTVnnBKT89l2CZjJ4kg,Vitor Fernandes,Piseiro Atualizado,Noite silenciosa,40,201156,False,0.496,0.803,1,-3.041,0,0.0398,0.496,3.27e-05,0.514,0.708,157.896,4,Latin
7kAghH1NK3QdwwdCX0PM8d,Zhanna Bichevskaya,"Starye russkie narodnye derevenskie i gorodskie pesni, Ch. 1",Svetit mesjats,4,183606,False,0.484,0.29,6,-11.357,1,0.0408,0.828,0.000147,0.0913,0.693,118.9,4,Latin
28kat5VccKACzCXiQe25FK,Alejandro Sanz;Camila Cabello,Dulce Balada,Mi Persona Favorita,0,239972,False,0.581,0.659,8,-7.511,1,0.116,0.538,0.0,0.0656,0.577,155.945,4,Latin
6qzI50PTSOtaFfL21AdSwU,Wando,Dança Romântica,Mordida Na Maçã,40,230600,False,0.754,0.349,2,-15.289,1,0.0284,0.726,2.19e-05,0.125,0.514,104.807,4,Latin
0v1Yw6CZy4xEkZHe8KllV5,Vadim Kozin,Velikie ispolniteli Rossii XX veka: Vadim Kozin (Deluxe Version),Ekhali tsygane,0,154549,False,0.483,0.268,4,-10.356,0,0.106,0.995,0.00538,0.0734,0.755,82.027,4,Latin
3qMkrNe3f5XM6TGYaQxldp,Pedrinho Pegação,Farsante,Farsante,39,239095,False,0.541,0.727,4,-8.008,0,0.0461,0.346,0.0,0.303,0.769,150.056,4,Latin
6AcWIZ1qNMpxpapcUIb5uj,Владимир Бунчиков,Севастопольский Вальс (1943 - 1961),"Это мы, молодежь",0,172963,False,0.495,0.535,3,-10.856,0,0.0457,0.914,0.0,0.347,0.368,122.722,4,Latin
3ijCK8aystm14nXveTlJzr,J Balvin,Para entrar en calor,Sigo Extrañándote,2,201280,False,0.896,0.859,11,-4.232,0,0.21,0.154,0.000109,0.212,0.938,93.016,4,Latin
1vlf2Vgfd06T5qgazqMHPK,Desejo De Menina,"Esperando Você, Vol. 6",Tô Bem Passou,36,212558,False,0.578,0.691,1,-4.849,1,0.0327,0.632,0.0,0.135,0.581,160.291,4,Latin
6rPO02ozF3bM7NnOV4h6s2,Luis Fonsi;Daddy Yankee;Justin Bieber,Despacito Feat. Justin Bieber (Remix),Despacito - Remix,72,228826,False,0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085,4,Latin
4FcUiSgtBQnKwfI3X6Bm3N,Calcinha Preta,As 20 +,"Hoje à Noite ""Alone""",43,212800,False,0.359,0.803,1,-4.999,1,0.0428,0.45,0.0,0.163,0.44,175.876,4,Latin
5GXjoulUhmrs8aveHZS2Hi,Day e Lara;Di Paullo & Paulino,Vai Ser Bão Pra Lá (Ao vivo),Tô indo embora (Participação especial de Di Paullo & Paulino) - Ao vivo,47,176520,False,0.708,0.688,4,-3.571,1,0.0415,0.786,0.0,0.961,0.759,106.871,4,Latin
7f5Wzdn5wbak2jBlBU2kyX,Grupo Revelação,100% Grupo Revelação,Grades do Coração,46,205333,False,0.658,0.793,2,-8.069,1,0.0337,0.408,0.0,0.9,0.959,92.141,4,Latin
511zIRlXGOQs2oykDi4KwT,Daddy Yankee;Bad Bunny,El perreo es el futuro,X ÚLTIMA VEZ,0,192477,True,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,Latin
1hgitBIufJCzMGWatsfA6l,Izabella Jur'eva,Velikie ispolniteli Rossii XX veka: Izabella Jur'eva (Deluxe Version),Lokon materi,0,192039,False,0.41,0.144,6,-13.811,0,0.133,0.992,0.00609,0.145,0.158,145.496,3,Latin
0mhzdXMMKhxcOLoFbhfIU2,Zezé Di Camargo & Luciano,Zezé Di Camargo & Luciano 1992,"Linda, Linda",44,230266,False,0.658,0.433,0,-11.236,1,0.026,0.202,0.0,0.34,0.585,103.802,4,Latin
4d4ZXH4dr5bYfgErHiZCX2,Bad Bunny,Un Verano Sin Ti,Dos Mil 16,87,208615,False,0.817,0.67,1,-6.534,1,0.0506,0.123,1.92e-06,0.128,0.495,130.058,3,Latin
3Eo7rOfvXRzGq68b9PVfZE,Wisin & Yandel,Esto No Se Le Dedica A Cualquiera,Estoy Enamorado,2,271720,False,0.78,0.725,6,-6.032,1,0.0503,0.288,0.0,0.0851,0.431,100.92,4,Latin
00NenVXc1ciWotMBpgGiQz,Vladimir Nechaev,Velikie ispolniteli Rossii XX veka: Vladimir Nechaev,Kol'tso dushi-devitsy,0,218045,False,0.179,0.32,7,-6.025,0,0.0308,0.989,1.54e-06,0.222,0.184,85.251,4,Latin
4TsWu0ifycFx5uLguL1s74,Os Barões Da Pisadinha,Da Roça Pra Cidade (Ao Vivo),Nunca Vai Ser Eu - Ao Vivo,37,146562,False,0.547,0.95,5,-2.625,0,0.046,0.184,0.0,0.17,0.964,172.073,4,Latin
27jKLapVKaNuoMQMHR988Z,Feid,Esto No Se Le Dedica A Cualquiera,AMOR DE MI VIDA,7,189613,False,0.735,0.674,6,-5.629,0,0.124,0.18,0.0,0.108,0.561,171.883,4,Latin
5kbBvaIQVVjwAsg62cXbcq,Zé Ramalho,Antologia Acústica,A Terceira Lâmina,40,231640,False,0.59,0.759,9,-7.477,0,0.042,0.0706,0.0118,0.192,0.808,89.821,4,Latin
0mW4qfi2vus7qErr9jAeFJ,BaianaSystem,Duas Cidades,Duas Cidades,44,226040,False,0.789,0.899,6,-6.363,1,0.138,0.125,0.0,0.103,0.847,97.999,4,Latin
4WHgIFXKIe8KjzRL3X12xK,Nikolay Nikitskiy,Velikie ispolniteli Rossii XX veka: Nikolay Nikitskiy,Snilsja mne sad,0,178613,False,0.19,0.315,7,-10.158,1,0.0406,0.94,6.08e-06,0.115,0.0998,81.573,4,Latin
3Kw9bIhaZ0X4NYc3iIuVGv,Ednardo,O Romance Do Pavão Mysteriozo,Pavão Mysteriozo,42,260079,False,0.817,0.399,4,-9.639,1,0.0427,0.475,0.0,0.448,0.242,107.731,4,Latin
6XFWri1vmFonMp5eHPY6K0,Exaltasamba,Todos Os Sambas Ao Vivo,Faz Falta - Ao Vivo,42,249026,False,0.536,0.748,10,-8.23,1,0.0406,0.601,0.0,0.948,0.566,144.051,4,Latin
5sHfmvkVuhNoZwiVKfYjn0,Nikolai Erdenko,Классические песни русских цыган,"О, день",0,157893,False,0.349,0.589,2,-11.83,0,0.095,0.904,0.0113,0.252,0.685,72.611,4,Latin
1BSOKVzoPqJh6z6YzvJtkJ,Adoniran Barbosa,Para Sempre,Saudosa Maloca,38,140706,False,0.683,0.53,6,-15.133,0,0.269,0.647,3.31e-06,0.109,0.767,96.881,4,Latin
6Ff4RmRYkznFT9mv4uVo2h,Jah Nattoh,En Buenas Manos,Volverte a Ver,28,210333,False,0.755,0.74,5,-5.759,1,0.0876,0.491,0.0,0.226,0.805,76.981,4,Latin
69bWj2jifC1fbuiMxyGcw5,Jaska Mäkynen,Alla Etelän Taivaan,Alla Etelän Taivaan,18,193293,False,0.558,0.552,0,-9.254,0,0.0248,0.125,0.0,0.146,0.748,102.544,4,Latin
5k9o0bOuUm1xAbmJOMhjqR,Sotam,Bola Outro,Bola Outro,49,163000,True,0.819,0.449,1,-8.773,0,0.229,0.652,2.04e-06,0.139,0.719,100.193,4,Latin
